Dependency,Dependent,Fees,Devs
ethers-io,celer,0.003088085124733084,0.0
hardhat-nomicfoundation,celer,0.003088085124733084,0.0
wighawag,celer,0.003088085124733084,0.0
typechain-dethcrypto,celer,0.003088085124733084,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
rainbow,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
web3,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
openzeppelin,beamer-bridge,0.01326571189875254,0.0
openzeppelin,beamer-bridge,0.01326571189875254,0.0
ethers-io,beamer-bridge,0.01326571189875254,0.0
prettier-solidity,beamer-bridge,0.01326571189875254,0.0
typechain-dethcrypto,beamer-bridge,0.01326571189875254,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
waffle-truefieng,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
rainbow,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
waffle-truefieng,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
wighawag,beethoven-x,0.04456078986060277,0.0
prettier-solidity,beethoven-x,0.04456078986060277,0.0
typechain-dethcrypto,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
waffle-truefieng,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
wighawag,beethoven-x,0.04456078986060277,0.0
prettier-solidity,beethoven-x,0.04456078986060277,0.0
typechain-dethcrypto,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
waffle-truefieng,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
wighawag,beethoven-x,0.04456078986060277,0.0
prettier-solidity,beethoven-x,0.04456078986060277,0.0
typechain-dethcrypto,beethoven-x,0.04456078986060277,0.0
rainbow,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
wagmi-dev,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
waffle-truefieng,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
wighawag,beethoven-x,0.04456078986060277,0.0
prettier-solidity,beethoven-x,0.04456078986060277,0.0
typechain-dethcrypto,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
openzeppelin,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
hardhat-nomicfoundation,beethoven-x,0.04456078986060277,0.0
wighawag,beethoven-x,0.04456078986060277,0.0
hardhat-tracer-zemse,beethoven-x,0.04456078986060277,0.0
prettier-solidity,beethoven-x,0.04456078986060277,0.0
typechain-dethcrypto,beethoven-x,0.04456078986060277,0.0
ethers-io,beethoven-x,0.04456078986060277,0.0
ethers-io,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
ethers-io,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
ethers-io,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
ethers-io,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
ethers-io,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
prettier-solidity,aave,0.0024613711508048603,0.0
wagmi-dev,aave,0.0024613711508048603,0.0
ethers-io,aave,0.0024613711508048603,0.0
ethers-io,boardroom-inc,0.0,0.0
hardhat-nomicfoundation,chain-hop,0.007209837447417299,0.0
openzeppelin,chain-hop,0.007209837447417299,0.0
waffle-truefieng,chain-hop,0.007209837447417299,0.0
ethers-io,chain-hop,0.007209837447417299,0.0
hardhat-nomicfoundation,chain-hop,0.007209837447417299,0.0
wighawag,chain-hop,0.007209837447417299,0.0
prettier-solidity,chain-hop,0.007209837447417299,0.0
typechain-dethcrypto,chain-hop,0.007209837447417299,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
waffle-truefieng,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
typechain-dethcrypto,connext,0.04783278983129398,0.0
web3,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
rainbow,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
prettier-solidity,connext,0.04783278983129398,0.0
wagmi-dev,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
openzeppelin,connext,0.04783278983129398,0.0
ethers-io,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,connext,0.04783278983129398,0.0
wighawag,connext,0.04783278983129398,0.0
hardhat-nomicfoundation,coordinape,0.04396625800629332,0.0
openzeppelin,coordinape,0.04396625800629332,0.0
openzeppelin,coordinape,0.04396625800629332,0.0
waffle-truefieng,coordinape,0.04396625800629332,0.0
ethers-io,coordinape,0.04396625800629332,0.0
hardhat-nomicfoundation,coordinape,0.04396625800629332,0.0
wighawag,coordinape,0.04396625800629332,0.0
typechain-dethcrypto,coordinape,0.04396625800629332,0.0
openzeppelin,coordinape,0.04396625800629332,0.0
prettier-solidity,coordinape,0.04396625800629332,0.0
hardhat-nomicfoundation,cozy-finance,0.03725256717677328,0.0
openzeppelin,cozy-finance,0.03725256717677328,0.0
waffle-truefieng,cozy-finance,0.03725256717677328,0.0
ethers-io,cozy-finance,0.03725256717677328,0.0
hardhat-nomicfoundation,cozy-finance,0.03725256717677328,0.0
prettier-solidity,cozy-finance,0.03725256717677328,0.0
typechain-dethcrypto,cozy-finance,0.03725256717677328,0.0
web3,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
openzeppelin,curve,0.07223371769588312,0.0
waffle-truefieng,curve,0.07223371769588312,0.0
ethers-io,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
wighawag,curve,0.07223371769588312,0.0
typechain-dethcrypto,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
web3,curve,0.07223371769588312,0.0
ethers-io,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
ethers-io,curve,0.07223371769588312,0.0
openzeppelin,curve,0.07223371769588312,0.0
openzeppelin,curve,0.07223371769588312,0.0
openzeppelin,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
ethers-io,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
ethers-io,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
web3,curve,0.07223371769588312,0.0
hardhat-nomicfoundation,curve,0.07223371769588312,0.0
ethers-io,band-protocol,0.0001750014130054598,0.0
ethers-io,band-protocol,0.0001750014130054598,0.0
web3,band-protocol,0.0001750014130054598,0.0
web3,band-protocol,0.0001750014130054598,0.0
hardhat-nomicfoundation,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
waffle-truefieng,defiedge,0.00015332602443680524,0.0
ethers-io,defiedge,0.00015332602443680524,0.0
hardhat-nomicfoundation,defiedge,0.00015332602443680524,0.0
typechain-dethcrypto,defiedge,0.00015332602443680524,0.0
hardhat-nomicfoundation,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
waffle-truefieng,defiedge,0.00015332602443680524,0.0
ethers-io,defiedge,0.00015332602443680524,0.0
hardhat-nomicfoundation,defiedge,0.00015332602443680524,0.0
typechain-dethcrypto,defiedge,0.00015332602443680524,0.0
ethers-io,defiedge,0.00015332602443680524,0.0
wagmi-dev,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
wagmi-dev,defiedge,0.00015332602443680524,0.0
wagmi-dev,defiedge,0.00015332602443680524,0.0
wagmi-dev,defiedge,0.00015332602443680524,0.0
openzeppelin,defiedge,0.00015332602443680524,0.0
ethers-io,defiedge,0.00015332602443680524,0.0
typechain-dethcrypto,defiedge,0.00015332602443680524,0.0
ethers-io,btc-mirror,0.0,0.0
rainbow,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
wagmi-dev,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
web3,defi-llama,0.0059814843971570724,0.0
hardhat-nomicfoundation,de-bank,0.014207559326017744,0.0
openzeppelin,de-bank,0.014207559326017744,0.0
openzeppelin,de-bank,0.014207559326017744,0.0
waffle-truefieng,de-bank,0.014207559326017744,0.0
ethers-io,de-bank,0.014207559326017744,0.0
hardhat-nomicfoundation,de-bank,0.014207559326017744,0.0
wighawag,de-bank,0.014207559326017744,0.0
prettier-solidity,de-bank,0.014207559326017744,0.0
typechain-dethcrypto,de-bank,0.014207559326017744,0.0
wagmi-dev,de-bank,0.014207559326017744,0.0
rainbow,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
ethers-io,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
rainbow,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
hardhat-nomicfoundation,decent,8.430454264129831e-05,0.0
openzeppelin,decent,8.430454264129831e-05,0.0
waffle-truefieng,decent,8.430454264129831e-05,0.0
ethers-io,decent,8.430454264129831e-05,0.0
hardhat-nomicfoundation,decent,8.430454264129831e-05,0.0
typechain-dethcrypto,decent,8.430454264129831e-05,0.0
ethers-io,decent,8.430454264129831e-05,0.0
openzeppelin,decent,8.430454264129831e-05,0.0
openzeppelin,decent,8.430454264129831e-05,0.0
hardhat-nomicfoundation,decent,8.430454264129831e-05,0.0
prettier-solidity,decent,8.430454264129831e-05,0.0
rainbow,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
rainbow,decent,8.430454264129831e-05,0.0
ethers-io,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
rainbow,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
rainbow,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
ethers-io,decent,8.430454264129831e-05,0.0
wagmi-dev,decent,8.430454264129831e-05,0.0
openzeppelin,dforce-network,0.0043581683472845465,0.0
openzeppelin,dforce-network,0.0043581683472845465,0.0
hardhat-nomicfoundation,dforce-network,0.0043581683472845465,0.0
wighawag,dforce-network,0.0043581683472845465,0.0
prettier-solidity,dforce-network,0.0043581683472845465,0.0
hardhat-nomicfoundation,defi-llama,0.0059814843971570724,0.0
openzeppelin,defi-llama,0.0059814843971570724,0.0
waffle-truefieng,defi-llama,0.0059814843971570724,0.0
ethers-io,defi-llama,0.0059814843971570724,0.0
hardhat-nomicfoundation,defi-llama,0.0059814843971570724,0.0
wighawag,defi-llama,0.0059814843971570724,0.0
prettier-solidity,defi-llama,0.0059814843971570724,0.0
typechain-dethcrypto,defi-llama,0.0059814843971570724,0.0
web3,defi-llama,0.0059814843971570724,0.0
openzeppelin,defi-llama,0.0059814843971570724,0.0
web3,defi-llama,0.0059814843971570724,0.0
prettier-solidity,d-hedge,0.04487545806130361,0.0
web3,d-hedge,0.04487545806130361,0.0
ethers-io,d-hedge,0.04487545806130361,0.0
ethers-io,d-hedge,0.04487545806130361,0.0
